date,likes,views,comments,estimated_saves,estimated_shares,engagement_rate,video_url,caption,hashtags,mentions,manual_tags
2025-09-26,-1,23475,104,0,0,103,https://scontent-ord5-1.cdninstagram.com/o1/v/t16/f2/m86/AQM4kdM4otL68e4GX6Tel3_hAyMU0Rfx_0lj4LjdGU9duvT9BSYbSp3-RnpzkgcmChw_oZWln6Ir2NZule6X_ssVe8e4aMLJ2FTPmuo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=825480539822381_944030315&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BNTQyQTdFM0ZCODAyN0Y5RjREOTlGQjNEQzlGMkI4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT2xwX1NCZmZyNjVOdWtDQUpyUGZxSXZ6VFF3YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtaRksbzoNY%2FFQIoAkMzLBdAM92yLQ5WBBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=91a468498d&ccb=9-4&oh=00_AfdPK4YTWh__HdrQhWyvoUrtfQiC2Vxr2IkBsMwmWg63bQ&oe=68E8699E&_nc_sid=10d13b,Oh hey,,,
2025-09-25,-1,10161,74,0,0,73,https://scontent-mia3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOiO1Md63kMctX9iezQBN7BnuRTJ_l0UcxtuNXnuChLD6n5y5o0g2ku7NQ8ht9fui867X2lhaGX09DEz5ZeR11hexc18T4PtIpgdtg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=1314551243412394_3452939028&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNjQ3MTZFQkExMjc2MDc3NTAwRjEwQ0Y5NkIyNUM5MF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQjZDQXlINzYtaWd6eVFHQUduc0NPX0xiUFJEYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrzq25LX5OE%2FFQIoAkMzLBdAIe6XjU%2FfOxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=a6df95d916&ccb=9-4&oh=00_AfeJjEXu5NYyrcfkx10DOAd-s05gTC2umCFVSGN0_YUREg&oe=68E84A1D&_nc_sid=10d13b,🩷,,,
2025-09-21,1479,5131,26,221,147,1873,https://scontent-ord5-2.cdninstagram.com/o1/v/t16/f2/m86/AQMYEAagcsoLKy2fyXFrC_OgWTCC9l_e5Pq7VJ5XkRKFAeFfrPVteMwK5LzCZh5QzSMv_yzoTzpj2GoRz-LeRr6enLW9UVp7OBgFOS4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=1099029942387561_3670223047&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zNDRGQTZBNDFERDI5NEZBQzY3RjNDNEFCNkU4RUVCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSkFwcFNBUjBQUy1COThDQUI1WGFOWVBXOWtZYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrrqvZWYiIZAFQIoAkMzLBdAG90vGp%2B%2BdxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=bab1098b33&ccb=9-4&oh=00_AfcjlNTaq9iaD7yg2jMWIyAVSei4jpZQa3H9uOysnyVn7Q&oe=68E86884&_nc_sid=10d13b,✨,,,
2025-09-16,-1,5255,27,0,0,26,https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMJuF0nKqcqnefee8nnJWgKvKOVKs5tM6mIdibsopb0gNISiywzZT-8MR_WYeZtAonqyw4s9q6zWXYoW76UI0T6su-6PGsVR-BNoXc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1314009230415834_3703787378&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DNjQxRkQ0NzFBQjJCQzUwRUMyQ0Q2Nzk1RkU2QjhCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTGhNa3lDTkZpQjQwZDRDQURtdndGbThYNThzYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJvLg08eR2plAFQIoAkMzLBdAK1T987ZFohgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=782a4061e1&ccb=9-4&oh=00_AfdUHxYEMuFvdTDu3HVZ3C3U2bDuw15gsP0o_25Ld0Vt1A&oe=68E878D7&_nc_sid=10d13b,Wondering if I’m on your mind ✨,,,
2025-09-10,1830,12467,29,274,183,2316,https://scontent-atl3-3.cdninstagram.com/o1/v/t16/f2/m86/AQNLMIYJKg6Xfqsg2CWnJlu-YFppZZA1tteg0P1ltjxvsqtqPH4Bwu5qJ2cbCZNdqI4V3uVy3368K4zJunCZ9r4-pAvlJAGzuDyEetc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=743840005317730_2497525552&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wRDRFMUNCMjUwRDQ3MDI2NzZDMEZGQjkzRDcyRkY5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQTBVaWlCWXVxUTZSZzRFQUNTY2ctZ0M0LVY3YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJvi%2FyImAiKRAFQIoAkMzLBdAKbtkWhysCBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=8d5bff06fe&ccb=9-4&oh=00_AfdKsJbZfw1iO7Nug57Cn77fhoIchuv6eB7r1mqkBAOY8g&oe=68E86D75&_nc_sid=10d13b,Mwah,,,
2025-09-08,4293,37562,87,643,429,5452,https://scontent-hou1-1.cdninstagram.com/o1/v/t16/f2/m86/AQN-TAZZgi3q4yOxdXt3oT0A2kUbMzbX29fGTJE5jwneg_OTFemXG838Q7N8jqZ2t8goyA8zIOHj2Sx8dwPPBueTG8GKd7DEq0knkz0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1302976131270589_2825147025&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FNjQzRkI3NzMyMzlBQTRBODM4OEU0RTRGNDlBMjVCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSmJMZ3lEOGJUQktXc29DQUlwYWxMMm9JalJlYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpb%2Bnq2f0r8%2FFQIoAkMzLBdAJ7tkWhysCBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=44f76ccc25&ccb=9-4&oh=00_Aff4QbcTq1ayXqJf2dRsp4aQU4qcuyD1L_u5LSUgWj7DNg&oe=68E86BB8&_nc_sid=10d13b,Don’t chaaaaa🥰🌸,,,
2025-09-07,1676,6382,32,251,167,2126,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMpt4O1pPA5Oulwz2F9XfTkU47HZGaq4lVLEAj3CKpbrxc1Q-feFQHII7g4Y_OO2HFoEtu8fwSETc2PEJnWIEPwYtSB1cPmyit7_bI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1158704836158695_2402704065&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yMTQ4MkVCMzY5NTk5ODE5QzMxOERGNDI0M0NENjhBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQ0JiY2lETFpGRURMODBFQUc5LXI4R2tRLWRwYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJvjM7tiLjpVAFQIoAkMzLBdALKp%2B%2Bdsi0RgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=6c9629c348&ccb=9-4&oh=00_AfdURmjpaCCTR-85Wl2InrBgnAjvohDBigJfGFaW4sVByw&oe=68E86B8E&_nc_sid=10d13b,Happy Sunday 🫶🏽✨,,,
2025-09-11,2493,12504,43,373,249,3158,https://scontent-lax3-2.cdninstagram.com/o1/v/t16/f2/m86/AQNuFge9iMJB0O3n7zMD4e2w4dbJRwv3J_0BfwQZJ4sjEtpo-U9uuDUI4NDlzFEtgFyuk4Dj-0_co_OJz_XQtaWzukOJ2Mw_79DuabM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=2612969089058745_2814149174&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84NjRCMEIyMTM4NDg1QzZBMjJBNzJFQTI4MkI3OEVBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQjczZ2lCU1N5ZzVIT3NGQUo2eVROYTFReWc0YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpb5hZOXvd8%2FFQIoAkMzLBdAGu6XjU%2FfOxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=16d19e0977&ccb=9-4&oh=00_Aff_w2IAPKtMIyYoZEyQVht-WC-Och_lYgZEzzMM1xdaxw&oe=68E877C3&_nc_sid=10d13b,Passenger princess for once 👑👑,,,
2025-09-25,4491,39249,79,673,449,5692,https://scontent-bos5-1.cdninstagram.com/o1/v/t16/f2/m86/AQPJHfk9AJEEjbjagDljRtsvSkxOywx2qc8nX29m_suADw7H42rHQ0XhdJ6BFskqAHq-enuF4yRnOOpOjs5AXH0WbreECoGh9W4pVYA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=1466193147949614_3148571140&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CMDRDNkEzQTM5NjUzNzREQThCQzZCMzMzMDNGODJCN192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT09aMHlCVXJrWE5WQVlLQU15aG43U1dKNnA2YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJoirgfqDio5AFQIoAkMzLBdAIGZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=7d17185d7f&ccb=9-4&oh=00_AfeI88znQMBi97kyMyuo3Ozssu74LJsKzF8BTYF5j1Q2KQ&oe=68E85354&_nc_sid=10d13b,❤️,,,
2025-09-07,6082,22633,70,912,608,7672,https://scontent-lax3-2.cdninstagram.com/o1/v/t16/f2/m86/AQO8mGmIQ2zHFxyrpbPAMgmdi344gonm71bJj6bqKomsb_Q7V0J2gh9Oyjgps7YRLlIJqJbLDe3h2bSxtcpbq8nySGKwTuA15PQjC2w.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=806836868439668_1162021765&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yODQxMEU3RUJDRkZFRUZCMkZDOUZGOEQyNEMwNENBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQ3BqN0JfQXFvcVppZHNOQUM0RkliVkhMLVlHYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqKupsTE6cY%2FFQIoAkMzLBdAGO6XjU%2FfOxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=9a27d49abe&ccb=9-4&oh=00_Afdiysgo5PJ7dmaBQbD_xXysYlxxGe7966iuFT8TSoWDeg&oe=68E856F8&_nc_sid=10d13b,<3,,,
2025-09-01,3061,21341,32,459,306,3858,https://scontent-atl3-1.cdninstagram.com/o1/v/t16/f2/m86/AQMlL4As3kGiaumi3Wm_Tte2D-rn-a8lRTYt2wFW3xsZIrA0V5W4PAejA4ZMVJbsIk_CPxgqBbadD9NrDxCzGgharg9GOh0MGLaBE4I.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=100&vs=810268864664943_4082567193&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80NDQ5NDBENTZGNDVBOTRGMEYxRDNCOTZFNjJDN0Q4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTWVnUnlCb1lfSXZhN2NDQUh4bFhWbDRsOFVTYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpjpn8OGkfs%2FFQIoAkMzLBdAId2yLQ5WBBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=de535e176f&ccb=9-4&oh=00_Afd-UxMPns1BlL8Lm30lcyvrbU-xpat_zo9YQ8TH-_beJQ&oe=68E853C6&_nc_sid=10d13b,❤️,,,
2025-08-31,10917,88963,121,1637,1091,13766,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQM3b02FptWlRtvf0xVNcfenxnKXS1qK2j8w9iYHAiMKdfH1nNkYoAqABE3aO-lMkmJf94mthZ41JM__t8rj2fsrxT9d42qSg_Q6t78.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1112656856988111_1865837304&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84MjRGNEI1OUUwQjlDM0Q2QjM0MjNCQzA4RUU5MUE5Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTHZQT1NDeTN2UGhyXzREQUl4THVaQ2xDakkwYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJua6v%2BmItaZAFQIoAkMzLBdAJVT987ZFohgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=ef02b0620f&ccb=9-4&oh=00_AfenkLN9Mcvjl0yfw-p5RUYFEbP86kO86mN2LoqZyyxedg&oe=68E84C7E&_nc_sid=10d13b,🫶🏽,,,
2025-09-06,3678,22354,60,551,367,4656,https://scontent-mia5-1.cdninstagram.com/o1/v/t16/f2/m86/AQM9s1vDq7VOs7fEPNF1oVIdbROevJ6hkM69wIObw1EcGULkc4gk1zV6e5sxzUNqWzUMi-uVh_EYwgP3WtJUHC_HA_wfWJaBuv6aZh4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=631378663373769_3914704701&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wMzRDQUUwQUQxMkUyREU0MUQzRTc4MzZERDJGN0Q4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS1NTUnlBU0d1cmhlOUlDQU9aaWRzNmhuN1ZqYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpSd2p7Jp5pAFQIoAkMzLBdAIAAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=68e3666cb7&ccb=9-4&oh=00_Afdvre5mqbfMzu2ziD2hbGbUmrS-pd1ie1nkawLcctKccQ&oe=68E84DEC&_nc_sid=10d13b,Happy Saturday ❤️,,,
2025-09-22,2231,11895,36,334,223,2824,https://scontent-dfw5-3.cdninstagram.com/o1/v/t16/f2/m86/AQMSmmwbS711f_fdr6OgaCVEGddpXP9QijGaddLRMnEc0kXeOzsnCaGBKOX5zninovFVxQaQxmeqkX0Gto2jliRZtElto2XWOyS8xSc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1118943810328776_3555451282&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BOTRFQkFDRkMyRDc3QzdFQTZENUFDQ0UwQkVEOUY5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTldWbENBRDE5cUJqUDBEQUpTN2hZay15VjVrYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuy2x%2ByCtb1AFQIoAkMzLBdAIJmZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=c4ff57bae3&ccb=9-4&oh=00_AfcZvmC8kV_9LZpTqzXGCa_6-BPKfCjMiGnfePtlUFzv0g&oe=68E86FC3&_nc_sid=10d13b,Cardi is level of petty I aspire to be <3,,,
2025-09-29,3306,11955,76,495,330,4207,https://instagram.fagc1-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOjOjgTORvdH_vL86pOjnQ044s5p6z8BsAAzWX9CiLM9DHyzbnFfA0DZOoXJYnAoQ-l4nWXhoiWt7Lweq9mknBGgVoqHW4g8Oo01kU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=1874453653479271_3769127930&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zMTQwRDE4QTRFMjU2MzI2MDhBN0QyOTMwQkVFMzE4M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQU83QmlIcTRmc1VVdW9DQUp3MUk2cXZnZ1lFYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsjrhOL5mpxBFQIoAkMzLBdAJFT987ZFohgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=dd63210de5&ccb=9-4&oh=00_AfcyFJlBfDNKu_fUeTgwyaHPYsyMeqDUmuktMblS-4mu4w&oe=68E8492E&_nc_sid=10d13b,✨,,,
2025-09-03,4052,22927,59,607,405,5123,https://instagram.fosu2-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQM5Ar_oNMcaSvnr13fcBt6PG8xW2FxzxA7Tlw3qunQcnyb-4Lr-fDY1z5tMGDMmNY12IZbgdamuTW_OwIC4nHk3aoqCdCpHf857fwA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=751693664441076_1064450471&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82MTQ3N0M0QzFGMDhFQjJFMEY3NDc5NTBFQUE1QUFBMV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSlpxVGlCWUk2aVRnVjhIQUtnU1lmNUJ3aXBQYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJs6o3e7Ml%2F4%2FFQIoAkMzLBdAGMzMzMzMzRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=3cfe262613&ccb=9-4&oh=00_AfeBhXh5OMYiZnwYfy1g-Wm2kjtvO1nmxvigcMZqEvlN-A&oe=68E85B31&_nc_sid=10d13b,Duh,,,
2025-09-02,1406,7369,30,210,140,1786,https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m86/AQNcPTR_7kRvZzGp12ke33fXJpRF5gmEhYWmz5c-_FIeL4sRqFTQY-bfnoIHh6P8KuiiP-ijIYKuwav-PdqIQ7J2uHiZ216iyN5pQhE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=101&vs=790743486703752_2760980433&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNDQ2QjVENERERjk1OEY4OUYzMEE3ODc2RUQzODZCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRnFfWFNEX2NBQzJWR3NMQUtIcmdlQVFJSTVNYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuamkIH0rcBAFQIoAkMzLBdAHKn752yLRBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=3bf27a6317&ccb=9-4&oh=00_AfemsdirpHZVr4RHgkE5GsXqANMZzGwuV7OC_iuEM--4jQ&oe=68E85A1E&_nc_sid=10d13b,Could never be me. Love his muscles🤣😩,,,
2025-09-02,1081,7614,16,162,108,1367,https://scontent-atl3-3.cdninstagram.com/o1/v/t16/f2/m86/AQOf3xHlZlYr2TTQjGesjLdy7NiMjxZrNIMeU7pfTrF6d36DjVV9FO_fl-tEhTxDMNVWRFsxC5ca9mXN2p71MY_HVLMLqPNfPDwpqGg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1288626812749735_1397320588&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CMjRCNkQ3QTY4RTE4RUNDOTFDNkFBNEZCN0FDMUE4Q192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTlNNUnlCdURCeUl3SVVHQU5wU21iRTlMeWNpYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJurerO2iqJdAFQIoAkMzLBdAIxDlYEGJNxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=2d511db768&ccb=9-4&oh=00_Aff2AGetKI4aZ2-ebY0B2mVPDxa0QKxzIYloKGaqI-5GdA&oe=68E8501F&_nc_sid=10d13b,Shopping day🛍️,,,
